Date,Mkt-RF,SMB,HML,RF
19711108,99.63,163.78,496.38,242.49
19711109,99.70,163.80,495.24,242.54
19711110,98.56,163.80,493.66,242.58
19711111,97.20,163.49,495.34,242.63
19711112,97.16,163.10,495.34,242.67
19711115,99.64,163.26,495.09,242.71
19711116,100.55,162.65,492.96,242.76
19711117,100.07,162.09,492.66,242.80
19711118,99.33,162.04,493.85,242.84
19711119,98.72,161.15,494.83,242.89
19711122,97.74,160.23,493.79,242.93
19711123,96.95,158.96,493.15,242.97
19711124,97.12,158.83,493.45,243.02
19711126,98.88,158.72,492.71,243.06
19711129,101.81,159.88,493.64,243.11
19711130,102.56,160.46,492.36,243.15
19711201,101.73,161.28,490.98,243.19
19711202,102.03,161.39,490.10,243.23
19711203,103.22,161.32,489.51,243.27
19711206,102.74,161.92,492.20,243.32
19711207,103.19,162.13,490.23,243.36
19711208,103.33,162.59,489.11,243.40
19711209,103.35,162.86,487.78,243.44
19711210,100.81,163.53,488.18,243.48
19711213,101.18,164.22,488.27,243.52
19711214,99.60,163.97,487.64,243.56
19711215,100.42,163.86,488.47,243.60
19711216,101.52,163.79,487.88,243.65
19711217,102.03,164.10,487.34,243.69
19711220,103.27,163.99,486.95,243.73
19711221,103.51,163.81,486.13,243.77
19711222,102.90,164.05,487.29,243.81
19711223,99.56,163.97,488.41,243.85
19711227,99.70,163.62,489.00,243.89
19711228,100.92,163.00,489.73,243.94
19711229,101.24,163.39,491.10,243.98
19711230,100.91,163.80,491.35,244.02
19711231,101.31,165.34,489.93,244.06
19720103,100.94,166.38,493.01,244.09
19720104,101.33,167.02,494.69,244.13
19720105,102.31,167.53,497.51,244.16
19720106,100.44,168.29,496.91,244.20
19720107,100.43,168.73,497.06,244.23
19720110,99.96,169.54,498.15,244.27
19720111,100.35,170.35,498.80,244.30
19720112,100.28,170.03,497.90,244.33
19720113,99.69,170.09,497.01,244.37
19720114,100.09,170.71,496.31,244.40
19720117,100.42,171.22,496.96,244.44
19720118,100.80,171.61,497.70,244.47
19720119,99.85,171.89,497.10,244.51
19720120,99.77,171.73,495.91,244.54
19720121,99.81,172.25,495.32,244.57
19720124,98.72,172.38,496.55,244.61
19720125,98.88,172.33,495.41,244.64
19720126,98.72,173.06,495.86,244.68
19720127,99.81,173.75,495.81,244.71
19720128,100.54,174.11,497.54,244.74
19720131,100.48,175.09,498.84,244.78
19720201,100.14,176.00,496.94,244.81
19720202,100.76,176.99,493.02,244.84
19720203,99.98,176.90,489.81,244.87
19720204,100.34,176.77,490.94,244.90
19720207,99.99,176.76,492.85,244.93
19720208,100.12,176.72,491.82,244.96
19720209,100.84,176.90,491.08,244.98
19720210,100.87,176.54,492.36,245.01
19720211,100.47,176.84,491.67,245.04
19720214,99.60,176.86,491.77,245.07
19720215,100.05,177.30,491.37,245.10
19720216,100.49,177.30,491.03,245.13
19720217,100.45,177.39,490.29,245.16
19720218,100.21,177.66,488.92,245.19
19720222,100.20,177.85,489.36,245.22
19720223,100.32,177.98,488.33,245.25
19720224,100.47,178.01,487.36,245.28
19720225,101.10,177.82,485.80,245.31
19720228,100.06,177.35,487.06,245.34
19720229,100.47,177.37,485.35,245.37
19720301,100.80,177.43,482.54,245.40
19720302,100.85,177.55,481.53,245.43
19720303,101.44,177.80,479.84,245.46
19720306,102.20,177.46,481.14,245.49
19720307,102.32,177.02,480.90,245.51
19720308,102.50,178.08,479.31,245.54
19720309,102.52,178.81,478.40,245.57
19720310,99.46,179.06,478.54,245.60
19720313,98.52,178.88,481.03,245.63
19720314,100.29,178.88,481.80,245.66
19720315,100.36,178.54,481.94,245.69
19720316,100.08,178.17,481.70,245.72
19720317,100.35,177.63,480.88,245.75
19720320,99.97,176.64,480.84,245.78
19720321,99.03,175.79,480.84,245.81
19720322,99.19,175.70,481.27,245.84
19720323,100.95,176.05,480.50,245.87
19720324,100.74,176.12,479.59,245.90
19720327,99.79,176.25,478.82,245.93
19720328,99.69,176.51,477.62,245.96
19720329,99.10,177.09,476.28,245.99
19720330,99.71,176.90,477.24,246.02
19720403,99.94,176.72,476.71,246.05
19720404,100.55,176.47,477.28,246.08
19720405,101.37,176.72,475.76,246.12
19720406,100.40,176.97,475.61,246.15
19720407,100.66,177.11,475.85,246.19
19720410,99.83,177.69,476.23,246.22
19720411,100.19,178.10,476.66,246.26
19720412,100.54,178.57,476.09,246.29
19720413,100.27,178.42,475.33,246.33
19720414,100.30,178.83,474.61,246.36
19720417,100.04,178.64,475.90,246.40
19720418,100.21,178.40,476.47,246.43
19720419,99.37,177.62,478.85,246.46
19720420,99.19,177.85,479.42,246.50
19720421,99.84,177.83,480.33,246.53
19720424,99.18,178.19,479.47,246.57
19720425,98.20,177.76,478.32,246.60
19720426,97.96,177.58,478.41,246.64
19720427,98.06,177.17,478.61,246.67
19720428,98.56,177.00,477.98,246.71
19720501,97.66,176.68,478.84,246.74
19720502,99.41,176.34,478.75,246.77
19720503,99.18,175.11,479.47,246.81
19720504,100.23,174.46,478.32,246.84
19720505,100.59,174.29,476.88,246.88
19720508,100.08,173.66,477.26,246.91
19720509,98.63,172.53,476.83,246.95
19720510,99.32,172.82,476.64,246.98
19720511,99.72,173.22,476.64,247.02
19720512,100.41,173.65,476.59,247.05
19720515,100.50,174.17,474.88,247.09
19720516,100.27,174.04,475.31,247.12
19720517,100.20,173.88,474.45,247.16
19720518,101.11,173.79,471.65,247.19
19720519,102.04,173.39,470.47,247.22
19720522,102.60,172.85,468.50,247.26
19720523,102.63,172.72,466.25,247.29
19720524,103.05,172.49,464.94,247.33
19720525,103.27,172.41,463.55,247.36
19720526,100.16,172.85,463.08,247.40
19720530,99.82,172.46,464.61,247.43
19720531,99.27,172.15,465.12,247.47
19720601,99.49,172.30,464.80,247.50
19720602,99.60,172.77,463.40,247.53
19720605,98.80,172.82,463.17,247.56
19720606,98.25,173.11,461.32,247.60
19720607,97.75,173.13,460.86,247.63
19720608,97.45,173.02,460.95,247.66
19720609,99.54,173.02,461.46,247.69
19720612,99.61,172.92,461.27,247.72
19720613,100.43,172.66,460.35,247.76
19720614,101.19,172.85,458.00,247.79
19720615,101.12,172.56,457.04,247.82
19720616,101.03,172.66,457.41,247.85
19720619,100.87,173.02,457.22,247.89
19720620,101.23,172.68,456.86,247.92
19720621,101.38,172.30,455.35,247.95
19720622,99.83,172.11,455.39,247.98
19720623,99.41,172.37,455.12,248.01
19720626,99.30,172.75,455.21,248.05
19720627,99.18,172.38,455.58,248.08
19720628,98.82,172.54,454.44,248.11
19720629,98.63,172.56,453.39,248.14
19720630,99.01,172.88,453.53,248.18
19720703,99.35,172.90,454.03,248.22
19720705,99.89,172.76,453.39,248.25
19720706,100.76,172.16,451.85,248.29
19720707,100.44,172.45,450.72,248.33
19720710,99.45,172.36,451.58,248.37
19720711,98.70,172.31,452.48,248.41
19720712,98.18,171.61,454.34,248.45
19720713,97.56,171.35,455.74,248.49
19720714,98.02,171.04,455.33,248.53
19720717,97.12,170.78,458.48,248.57
19720718,97.03,169.74,459.85,248.61
19720719,100.23,169.67,459.62,248.65
19720720,99.89,169.33,460.91,248.69
19720721,100.72,169.28,460.12,248.73
19720724,101.81,169.50,457.78,248.77
19720725,101.49,169.54,457.78,248.81
19720726,101.39,169.45,456.91,248.85
19720727,101.05,168.74,457.64,248.89
19720728,101.08,168.27,457.41,248.93
19720731,101.01,167.81,456.86,248.97
19720801,100.93,167.29,454.35,249.00
19720802,101.77,166.73,452.94,249.03
19720803,100.74,165.94,451.90,249.06
19720804,101.08,165.79,450.72,249.09
19720807,101.19,165.51,450.54,249.12
19720808,101.26,165.05,449.96,249.15
19720809,101.39,165.16,449.73,249.18
19720810,101.61,165.21,449.82,249.21
19720811,102.44,164.88,450.05,249.24
19720814,100.43,164.50,452.07,249.27
19720815,100.00,164.47,455.15,249.30
19720816,99.72,164.16,458.33,249.33
19720817,99.50,164.12,461.59,249.36
19720818,99.91,163.91,462.74,249.39
19720821,99.83,163.48,466.49,249.42
19720822,100.33,162.37,471.25,249.45
19720823,100.18,162.44,473.18,249.48
19720824,99.11,162.67,475.36,249.51
19720825,99.73,162.65,476.16,249.54
19720828,99.26,162.55,477.26,249.57
19720829,100.13,162.02,477.64,249.60
19720830,100.26,161.66,478.31,249.63
19720831,100.70,161.32,478.21,249.66
19720901,101.10,161.48,477.45,249.70
19720905,100.81,161.56,477.78,249.74
19720906,100.21,161.40,478.98,249.79
19720907,99.87,161.09,480.65,249.83
19720908,99.86,160.80,482.29,249.87
19720911,99.17,160.14,483.78,249.91
19720912,99.05,159.90,485.43,249.96
19720913,99.38,159.65,484.70,250.00
19720914,99.40,159.58,484.12,250.04
19720915,99.30,159.49,484.36,250.08
19720918,99.10,159.31,485.76,250.13
19720919,99.04,159.03,486.78,250.17
19720920,98.98,158.68,485.86,250.21
19720921,99.81,158.47,485.37,250.25
19720922,99.87,158.20,486.64,250.30
19720925,99.54,157.99,486.59,250.34
19720926,99.63,157.69,485.95,250.38
19720927,101.00,157.28,482.80,250.42
19720928,101.61,156.92,480.72,250.47
19720929,101.72,156.97,480.53,250.51
19721002,101.40,156.94,481.58,250.55
19721003,101.47,156.30,482.07,250.60
19721004,99.74,155.33,485.59,250.64
19721005,98.63,155.17,488.64,250.69
19721006,100.63,154.86,487.52,250.73
19721009,100.85,155.09,487.13,250.78
19721010,100.95,155.22,486.94,250.82
19721011,100.49,154.91,487.62,250.87
19721012,99.64,154.69,489.62,250.92
19721013,98.97,154.94,490.50,250.96
19721016,97.93,155.31,491.43,251.01
19721017,100.60,154.42,492.76,251.05
19721018,101.17,153.98,491.92,251.10
19721019,99.88,153.78,491.28,251.14
19721020,100.90,153.22,489.90,251.19
19721023,101.86,152.99,488.92,251.23
19721024,102.17,152.69,488.44,251.28
19721025,102.13,152.63,488.92,251.32
19721026,102.48,152.78,488.68,251.37
19721027,102.18,153.24,487.95,251.41
19721030,99.96,153.14,487.75,251.46
19721031,100.90,152.67,486.48,251.50
19721101,101.02,152.10,485.75,251.55
19721102,101.49,151.63,486.19,251.60
19721103,102.35,151.39,486.97,251.65
19721106,102.17,151.56,489.55,251.69
19721108,101.67,151.57,491.51,251.74
19721109,101.73,151.03,494.56,251.79
19721110,102.04,151.10,497.47,251.84
19721113,100.09,150.63,499.56,251.89
19721114,100.92,149.61,499.81,251.93
19721115,99.66,149.92,499.86,251.98
19721116,100.16,149.55,500.01,252.03
19721117,100.47,149.53,501.61,252.08
19721120,100.48,149.61,503.47,252.12
19721121,100.94,149.55,504.73,252.17
19721122,101.54,149.43,506.19,252.22
19721124,101.81,149.04,509.84,252.27
19721127,99.62,149.10,511.11,252.32
19721128,99.43,149.85,512.34,252.36
19721129,100.02,150.16,511.31,252.41
19721130,100.28,151.02,508.91,252.46
19721201,100.93,151.45,507.79,252.51
19721204,101.24,151.89,506.47,252.56
19721205,101.03,151.82,506.22,252.61
19721206,101.36,152.04,505.51,252.66
19721207,101.77,151.77,503.94,252.71
19721208,100.19,151.88,500.41,252.76
19721211,100.38,151.63,499.31,252.81
19721212,99.59,151.15,500.31,252.86
19721213,99.40,150.36,500.71,252.92
19721214,99.07,149.91,501.16,252.97
19721215,99.12,149.85,499.86,253.02
19721218,98.04,149.84,499.66,253.07
19721219,97.63,149.79,499.61,253.12
19721220,97.28,149.54,499.86,253.17
19721221,99.37,149.75,500.06,253.22
19721222,99.92,149.48,500.31,253.27
19721226,100.21,148.80,500.86,253.32
19721227,100.59,147.93,499.96,253.37
19721229,101.67,148.27,497.51,253.42
19730102,102.55,149.53,497.31,253.47
19730103,102.91,149.78,497.90,253.53
19730104,102.67,149.96,498.60,253.58
19730105,102.98,149.96,498.10,253.63
19730108,99.97,149.77,499.65,253.69
19730109,99.87,149.44,501.25,253.74
19730110,99.73,149.05,504.30,253.79
19730111,100.28,148.26,504.45,253.85
19730112,99.43,147.65,504.86,253.90
19730115,98.59,147.24,506.17,253.95
19730116,98.24,146.90,506.07,254.01
19730117,98.60,146.56,506.78,254.06
19730118,98.73,146.25,506.37,254.11
19730119,99.81,145.95,504.09,254.17
19730122,99.28,145.83,504.60,254.22
19730123,99.84,145.32,504.45,254.27
19730124,98.46,145.01,505.20,254.33
19730126,98.11,144.29,506.72,254.38
19730129,97.61,144.03,507.88,254.43
19730130,97.44,143.51,509.26,254.49
19730131,97.55,143.09,511.45,254.54
19730201,96.42,142.89,512.31,254.60
19730202,99.59,142.82,511.91,254.65
19730205,99.40,142.45,511.34,254.71
19730206,100.18,141.99,510.47,254.77
19730207,99.42,142.14,509.60,254.82
19730208,98.98,142.17,507.41,254.88
19730209,100.31,141.88,505.28,254.93
19730212,101.38,141.65,504.12,254.99
19730213,101.90,141.20,503.97,255.05
19730214,100.46,141.38,506.19,255.10
19730215,99.31,141.26,507.00,255.16
19730216,99.67,140.65,507.91,255.21
19730220,100.25,139.99,509.89,255.27
19730221,99.51,139.46,512.69,255.33
19730222,99.21,138.94,513.92,255.38
19730223,98.14,138.70,516.70,255.44
19730226,97.27,138.01,519.75,255.50
19730227,96.16,137.78,523.13,255.55
19730228,96.75,137.29,521.03,255.61
19730301,99.31,137.36,523.43,255.66
19730302,100.16,136.22,522.59,255.71
19730305,100.37,136.28,520.19,255.77
19730306,101.63,135.98,518.94,255.82
19730307,102.01,136.36,516.87,255.88
19730308,101.80,136.49,517.90,255.93
19730309,101.43,136.74,518.21,255.98
19730312,101.40,136.53,518.83,256.04
19730313,101.83,135.77,519.82,256.09
19730314,100.26,135.06,520.55,256.14
19730315,99.55,134.98,522.42,256.20
19730316,99.48,135.10,522.99,256.25
19730319,98.25,135.06,525.24,256.31
19730320,97.92,134.51,527.03,256.36
19730321,96.67,134.58,532.40,256.41
19730322,95.05,134.13,536.45,256.47
19730323,95.05,133.78,537.58,256.52
19730326,95.77,133.44,536.56,256.58
19730327,101.43,133.12,533.82,256.63
19730328,101.46,133.13,534.14,256.68
19730329,100.98,132.64,534.67,256.74
19730330,100.05,133.43,535.21,256.79
19730402,98.85,133.49,538.69,256.86
19730403,97.86,133.43,540.57,256.92
19730404,97.25,133.42,542.30,256.99
19730405,96.79,132.87,543.82,257.06
19730406,97.47,132.39,542.52,257.13
19730409,101.27,131.31,542.57,257.19
19730410,102.39,130.52,542.41,257.26
19730411,100.39,130.01,544.41,257.33
19730412,100.29,130.08,546.43,257.39
19730413,99.87,130.38,547.85,257.46
19730416,99.31,130.60,548.94,257.53
19730417,98.72,130.25,553.45,257.59
19730418,99.07,129.36,553.78,257.66
19730419,99.59,129.11,554.94,257.73
19730423,99.41,129.09,555.05,257.79
19730424,97.91,128.93,558.49,257.86
19730425,98.44,128.57,564.30,257.93
19730426,98.76,128.11,564.53,258.00
19730427,97.23,128.46,567.24,258.06
19730430,97.00,128.06,568.32,258.13
19730501,97.02,127.69,568.37,258.19
19730502,98.17,127.12,565.87,258.25
19730503,99.60,126.04,565.42,258.31
19730504,100.76,126.24,562.31,258.37
19730507,100.33,126.31,563.21,258.43
19730508,100.58,126.16,562.59,258.49
19730509,100.06,126.85,561.01,258.55
19730510,99.38,127.05,560.96,258.60
19730511,98.21,127.26,562.42,258.66
19730514,96.07,127.19,567.03,258.72
19730515,96.48,125.79,567.08,258.78
19730516,96.34,125.34,569.30,258.84
19730517,99.10,125.20,571.12,258.90
19730518,97.25,123.98,572.83,258.96
19730521,98.51,121.11,573.75,259.02
19730522,99.25,120.46,572.14,259.08
19730523,99.65,119.81,571.86,259.14
19730524,102.43,118.59,566.65,259.20
19730525,103.39,120.19,563.93,259.26
19730529,103.06,120.92,563.03,259.32
19730530,101.49,120.82,566.41,259.38
19730531,99.08,120.33,569.58,259.44
19730601,98.13,120.16,573.34,259.50
19730604,98.87,119.63,576.43,259.56
19730605,100.21,118.72,572.92,259.63
19730606,99.94,118.69,572.29,259.69
19730607,101.25,117.87,570.69,259.75
19730608,102.34,117.90,569.66,259.81
19730611,102.02,118.30,571.54,259.88
19730612,103.48,117.63,568.45,259.94
19730613,99.51,118.92,568.57,260.00
19730614,98.46,119.29,569.25,260.06
19730615,98.74,119.34,573.18,260.12
19730618,97.32,119.21,575.07,260.19
19730619,97.54,118.72,573.57,260.25
19730620,97.91,118.51,571.68,260.31
19730621,96.80,118.77,574.48,260.37
19730622,97.18,118.14,576.78,260.44
19730625,95.79,117.53,582.95,260.50
19730626,100.89,116.79,580.91,260.56
19730627,101.19,116.57,580.27,260.62
19730628,100.99,116.33,577.19,260.69
19730629,100.65,116.77,577.89,260.75
19730702,99.44,117.38,581.30,260.83
19730703,98.52,117.72,586.65,260.91
19730705,98.35,117.56,587.82,260.98
19730706,97.92,117.85,589.88,261.06
19730709,98.71,117.37,588.05,261.14
19730710,101.39,117.60,584.46,261.22
19730711,103.60,117.99,580.25,261.30
19730712,99.94,119.09,577.87,261.38
19730713,98.85,120.32,578.57,261.45
19730716,100.33,120.43,572.03,261.53
19730717,100.62,121.37,568.94,261.61
19730718,101.42,122.29,566.04,261.69
19730719,101.79,123.23,562.19,261.77
19730720,102.47,124.07,558.82,261.85
19730723,100.29,124.74,558.09,261.93
19730724,100.84,124.73,554.91,262.00
19730725,101.36,125.04,549.58,262.08
19730726,101.47,125.39,548.10,262.16
19730727,101.22,125.42,548.32,262.24
19730730,100.88,125.24,549.69,262.32
19730731,100.03,125.44,550.95,262.40
19730801,98.72,125.15,552.99,262.48
19730802,98.59,125.03,551.88,262.55
19730803,99.90,125.34,550.84,262.63
19730806,100.17,125.51,548.74,262.71
19730807,99.83,125.63,547.48,262.79
19730808,98.86,125.68,548.68,262.87
19730809,98.83,125.28,549.34,262.95
19730810,98.04,125.01,551.10,263.03
19730813,96.98,124.66,552.53,263.11
19730814,96.08,124.46,554.25,263.19
19730815,96.31,124.11,554.36,263.26
19730816,99.48,124.47,557.18,263.34
19730817,99.49,124.32,558.97,263.42
19730820,99.25,124.09,561.32,263.50
19730821,98.48,124.13,561.32,263.58
19730822,98.00,123.78,561.54,263.66
19730823,99.25,123.22,558.68,263.74
19730824,99.11,123.31,559.74,263.82
19730827,99.78,122.88,556.83,263.90
19730828,100.25,122.48,557.11,263.98
19730829,100.90,122.30,557.05,264.06
19730830,100.90,122.63,558.16,264.13
19730831,100.50,122.80,557.33,264.21
19730904,100.87,122.83,559.11,264.31
19730905,101.06,122.81,559.61,264.40
19730906,101.55,122.63,562.24,264.50
19730907,101.37,123.24,562.69,264.59
19730910,100.47,123.92,564.94,264.69
19730911,99.89,123.94,566.07,264.79
19730912,99.76,123.93,566.07,264.88
19730913,100.06,123.92,562.45,264.98
19730914,100.89,123.83,558.40,265.07
19730917,100.85,124.50,559.57,265.17
19730918,100.62,124.69,561.36,265.26
19730919,102.56,124.36,557.32,265.36
19730920,103.50,124.63,556.82,265.45
19730921,104.03,124.87,559.94,265.55
19730924,104.33,125.35,564.42,265.64
19730925,100.50,125.26,566.28,265.74
19730926,101.19,125.60,567.75,265.84
19730927,100.23,125.61,568.04,265.93
19730928,99.75,126.14,568.83,266.03
19731001,99.58,126.83,572.87,266.10
19731002,100.16,127.72,572.07,266.18
19731003,100.24,128.67,575.50,266.25
19731004,99.85,128.91,577.86,266.32
19731005,101.03,128.82,576.42,266.40
19731008,100.44,129.23,575.32,266.47
19731009,100.33,129.31,574.80,266.55
19731010,98.84,128.59,573.25,266.62
19731011,100.47,128.72,570.27,266.70
19731012,100.84,128.93,569.36,266.77
19731015,99.66,129.14,570.04,266.85
19731016,99.64,128.62,568.45,266.92
19731017,99.35,128.51,569.18,267.00
19731018,99.34,128.17,569.30,267.07
19731019,100.20,128.12,570.95,267.15
19731022,99.13,127.61,573.63,267.22
19731023,100.35,127.10,573.00,267.30
19731024,100.63,126.65,573.40,267.37
19731025,100.78,126.41,573.29,267.45
19731026,101.51,126.05,573.63,267.52
19731029,101.24,125.90,575.12,267.60
19731030,99.69,125.85,578.46,267.67
19731031,98.82,125.95,578.75,267.75
19731101,99.42,125.86,577.53,267.82
19731102,98.85,125.47,578.23,267.88
19731105,98.41,125.09,579.96,267.95
19731106,97.70,124.50,581.76,268.02
19731107,98.33,123.42,585.13,268.09
19731108,99.39,123.36,582.85,268.16
19731109,97.93,123.42,586.70,268.23
19731112,96.99,122.67,586.11,268.30
19731113,96.72,121.59,584.53,268.37
19731114,98.14,120.99,586.93,268.44
19731115,98.01,120.13,588.92,268.51
19731116,101.13,119.36,589.98,268.58
19731119,98.07,119.27,596.59,268.65
19731120,95.85,117.68,597.72,268.72
19731121,96.86,116.74,597.30,268.79
19731123,96.72,116.94,601.07,268.86
19731126,93.82,115.42,606.96,268.93
19731127,92.94,114.99,607.14,269.00
19731128,101.97,115.06,601.92,269.07
19731129,101.61,115.15,602.70,269.14
19731130,98.65,115.25,607.04,269.21
19731203,96.61,114.92,608.13,269.30
19731204,96.20,114.43,606.98,269.38
19731205,94.52,113.75,607.89,269.47
19731206,96.64,112.43,605.82,269.56
19731207,98.76,112.68,610.00,269.64
19731210,100.24,112.30,607.68,269.73
19731211,98.19,112.48,612.24,269.81
19731212,95.63,112.38,616.47,269.90
19731213,98.52,112.02,621.83,269.99
19731214,99.48,111.37,622.45,270.07
19731217,98.81,111.25,626.31,270.16
19731218,100.67,110.09,623.74,270.25
19731219,100.65,109.82,624.80,270.33
19731220,100.33,109.90,628.30,270.42
